"","Full Date w/ R","variable","value"
"79",2016-01-04 06:00:00,"Method One",0.672625332890051
"80",2016-01-04 07:00:00,"Method One",0.878121404535143
"81",2016-01-04 08:00:00,"Method One",0.878121404535143
"82",2016-01-04 09:00:00,"Method One",0.878121404535143
"83",2016-01-04 10:00:00,"Method One",0.878121404535143
"84",2016-01-04 11:00:00,"Method One",0.878121404535143
"85",2016-01-04 12:00:00,"Method One",0.959966720498239
"86",2016-01-04 13:00:00,"Method One",0.959966720498239
"87",2016-01-04 14:00:00,"Method One",0.959966720498239
"88",2016-01-04 15:00:00,"Method One",0.878121404535143
"89",2016-01-04 16:00:00,"Method One",0.866856880225723
"90",2016-01-04 17:00:00,"Method One",0.875696891038187
"91",2016-01-04 18:00:00,"Method One",0.737325768232607
"92",2016-01-04 19:00:00,"Method One",0.737325768232607
"93",2016-01-04 20:00:00,"Method One",0.737325768232607
"94",2016-01-04 21:00:00,"Method One",0.875696891038187
"95",2016-01-04 22:00:00,"Method One",0.945405589825953
"96",2016-01-04 23:00:00,"Method One",0.654973059188565
"97",2016-01-05 00:00:00,"Method One",0.553396078726427
"98",2016-01-05 01:00:00,"Method One",0.794286710790374
"99",2016-01-05 02:00:00,"Method One",0.794286710790374
"100",2016-01-05 03:00:00,"Method One",0.553396078726427
"101",2016-01-05 04:00:00,"Method One",0.959966720498239
"102",2016-01-05 05:00:00,"Method One",0.866856880225723
"103",2016-01-05 06:00:00,"Method One",0.85850318051744
"104",2016-01-05 07:00:00,"Method One",0.56872641549439
"105",2016-01-05 08:00:00,"Method One",0.589280853755403
"106",2016-01-05 09:00:00,"Method One",0.737325768232607
"107",2016-01-05 10:00:00,"Method One",0.875696891038187
"108",2016-01-05 11:00:00,"Method One",0.508584648082605
"109",2016-01-05 12:00:00,"Method One",0.945405589825953
"110",2016-01-05 13:00:00,"Method One",0.866856880225723
"111",2016-01-05 14:00:00,"Method One",0.878121404535143
"112",2016-01-05 15:00:00,"Method One",0.878121404535143
"113",2016-01-05 16:00:00,"Method One",0.866856880225723
"114",2016-01-05 17:00:00,"Method One",0.875696891038187
"115",2016-01-05 18:00:00,"Method One",0.737325768232607
"116",2016-01-05 19:00:00,"Method One",0.737325768232607
"117",2016-01-05 20:00:00,"Method One",0.737325768232607
"118",2016-01-05 21:00:00,"Method One",0.561320272782288
"119",2016-01-05 22:00:00,"Method One",0.866856880225723
"120",2016-01-05 23:00:00,"Method One",1.05623233716469
"121",2016-01-06 00:00:00,"Method One",0.553396078726427
"122",2016-01-06 01:00:00,"Method One",0.593072068518468
"123",2016-01-06 02:00:00,"Method One",0.593072068518468
"124",2016-01-06 03:00:00,"Method One",0.553396078726427
"125",2016-01-06 04:00:00,"Method One",0.959966720498239
"126",2016-01-06 05:00:00,"Method One",0.866856880225723
"127",2016-01-06 06:00:00,"Method One",0.85850318051744
"128",2016-01-06 07:00:00,"Method One",0.589280853755403
"129",2016-01-06 08:00:00,"Method One",0.737325768232607
"130",2016-01-06 09:00:00,"Method One",0.85850318051744
"131",2016-01-06 10:00:00,"Method One",0.876162899966894
"132",2016-01-06 11:00:00,"Method One",0.866856880225723
"133",2016-01-06 12:00:00,"Method One",0.878121404535143
"134",2016-01-06 13:00:00,"Method One",0.553396078726427
"135",2016-01-06 14:00:00,"Method One",0.553396078726427
"136",2016-01-06 15:00:00,"Method One",0.593072068518468
"137",2016-01-06 16:00:00,"Method One",0.553396078726427
"138",2016-01-06 17:00:00,"Method One",0.866856880225723
"139",2016-01-06 18:00:00,"Method One",0.635205933699852
"140",2016-01-06 19:00:00,"Method One",0.876162899966894
"141",2016-01-06 20:00:00,"Method One",0.560293998186378
"142",2016-01-06 21:00:00,"Method One",0.878121404535143
"143",2016-01-06 22:00:00,"Method One",0.553396078726427
"144",2016-01-06 23:00:00,"Method One",0.602065026612092
"145",2016-01-07 00:00:00,"Method One",0.838628059148725
"146",2016-01-07 01:00:00,"Method One",0.854842567992948
"147",2016-01-07 02:00:00,"Method One",0.539687039831746
"148",2016-01-07 03:00:00,"Method One",0.854842567992948
"149",2016-01-07 04:00:00,"Method One",0.838628059148725
"150",2016-01-07 05:00:00,"Method One",0.869586854446355
"151",2016-01-07 06:00:00,"Method One",0.878121404535143
"152",2016-01-07 07:00:00,"Method One",0.876162899966894
"153",2016-01-07 08:00:00,"Method One",0.876162899966894
"154",2016-01-07 09:00:00,"Method One",0.866856880225723
"155",2016-01-07 10:00:00,"Method One",0.878121404535143
"156",2016-01-07 11:00:00,"Method One",0.959966720498239
"157",2016-01-07 12:00:00,"Method One",0.553396078726427
"158",2016-01-07 13:00:00,"Method One",0.593072068518468
"159",2016-01-07 14:00:00,"Method One",0.869586854446355
"160",2016-01-07 15:00:00,"Method One",0.869586854446355
"161",2016-01-07 16:00:00,"Method One",0.869586854446355
"162",2016-01-07 17:00:00,"Method One",0.959966720498239
"163",2016-01-07 18:00:00,"Method One",0.878121404535143
"164",2016-01-07 19:00:00,"Method One",0.878121404535143
"165",2016-01-07 20:00:00,"Method One",0.878121404535143
"166",2016-01-07 21:00:00,"Method One",0.553396078726427
"167",2016-01-07 22:00:00,"Method One",0.850696328508536
"168",2016-01-07 23:00:00,"Method One",0.839539674931147
"169",2016-01-08 00:00:00,"Method One",0.844314651230429
"170",2016-01-08 01:00:00,"Method One",0.382848121859856
"171",2016-01-08 02:00:00,"Method One",0.382848121859856
"172",2016-01-08 03:00:00,"Method One",0.382848121859856
"173",2016-01-08 04:00:00,"Method One",0.382848121859856
"174",2016-01-08 05:00:00,"Method One",0.535570908456365
"175",2016-01-08 06:00:00,"Method One",0.590076500641368
"176",2016-01-08 07:00:00,"Method One",0.959966720498239
"177",2016-01-08 08:00:00,"Method One",0.878121404535143
"178",2016-01-08 09:00:00,"Method One",0.959966720498239
"179",2016-01-08 10:00:00,"Method One",0.959966720498239
"180",2016-01-08 11:00:00,"Method One",0.959966720498239
"181",2016-01-08 12:00:00,"Method One",0.925856112640662
"182",2016-01-08 13:00:00,"Method One",0.553396078726427
"183",2016-01-08 14:00:00,"Method One",0.553396078726427
"184",2016-01-08 15:00:00,"Method One",0.794286710790374
"185",2016-01-08 16:00:00,"Method One",0.794286710790374
"186",2016-01-08 17:00:00,"Method One",0.959966720498239
"187",2016-01-08 18:00:00,"Method One",0.959966720498239
"188",2016-01-08 19:00:00,"Method One",0.553396078726427
"189",2016-01-08 20:00:00,"Method One",0.539687039831746
"190",2016-01-08 21:00:00,"Method One",0.547834134750378
"191",2016-01-08 22:00:00,"Method One",0.854842567992948
"192",2016-01-08 23:00:00,"Method One",0.874387101597287
"193",2016-01-09 00:00:00,"Method One",0.644054485490135
"194",2016-01-09 01:00:00,"Method One",0.828396625423687
"195",2016-01-09 02:00:00,"Method One",0.574773682666262
"196",2016-01-09 03:00:00,"Method One",0.574773682666262
"197",2016-01-09 04:00:00,"Method One",0.574773682666262
"198",2016-01-09 05:00:00,"Method One",0.828396625423687
"199",2016-01-09 06:00:00,"Method One",0.516054744771005
"200",2016-01-09 07:00:00,"Method One",0.382848121859856
"201",2016-01-09 08:00:00,"Method One",0.844314651230429
"202",2016-01-09 09:00:00,"Method One",0.854842567992948
"203",2016-01-09 10:00:00,"Method One",0.854842567992948
"204",2016-01-09 11:00:00,"Method One",0.854842567992948
"205",2016-01-09 12:00:00,"Method One",0.854842567992948
"206",2016-01-09 13:00:00,"Method One",0.844314651230429
"207",2016-01-09 14:00:00,"Method One",0.844314651230429
"208",2016-01-09 15:00:00,"Method One",0.844314651230429
"209",2016-01-09 16:00:00,"Method One",0.844314651230429
"210",2016-01-09 17:00:00,"Method One",0.854842567992948
"211",2016-01-09 18:00:00,"Method One",0.838628059148725
"212",2016-01-09 19:00:00,"Method One",0.854842567992948
"213",2016-01-09 20:00:00,"Method One",0.535570908456365
"214",2016-01-09 21:00:00,"Method One",0.844314651230429
"215",2016-01-09 22:00:00,"Method One",0.949858550799343
"216",2016-01-09 23:00:00,"Method One",0.737325768232607
"217",2016-01-10 00:00:00,"Method One",0.876308467019926
"218",2016-01-10 01:00:00,"Method One",0.399035329265877
"219",2016-01-10 02:00:00,"Method One",0.805600369708425
"220",2016-01-10 03:00:00,"Method One",0.645195161474608
"221",2016-01-10 04:00:00,"Method One",0.645195161474608
"222",2016-01-10 05:00:00,"Method One",0.805600369708425
"223",2016-01-10 06:00:00,"Method One",0.399035329265877
"224",2016-01-10 07:00:00,"Method One",0.574773682666262
"225",2016-01-10 08:00:00,"Method One",0.828396625423687
"226",2016-01-10 09:00:00,"Method One",0.447344059153436
"227",2016-01-10 10:00:00,"Method One",1.09939513914485
"228",2016-01-10 11:00:00,"Method One",0.382848121859856
"229",2016-01-10 12:00:00,"Method One",0.844314651230429
"230",2016-01-10 13:00:00,"Method One",0.844314651230429
"231",2016-01-10 14:00:00,"Method One",0.844314651230429
"232",2016-01-10 15:00:00,"Method One",0.844314651230429
"233",2016-01-10 16:00:00,"Method One",0.854842567992948
"234",2016-01-10 17:00:00,"Method One",0.869586854446355
"235",2016-01-10 18:00:00,"Method One",0.553396078726427
"236",2016-01-10 19:00:00,"Method One",0.553396078726427
"237",2016-01-10 20:00:00,"Method One",0.553396078726427
"238",2016-01-10 21:00:00,"Method One",0.539687039831746
"239",2016-01-10 22:00:00,"Method One",0.850696328508536
"240",2016-01-10 23:00:00,"Method One",0.695592615173155
"241",2016-01-11 00:00:00,"Method One",0.854842567992948
"242",2016-01-11 01:00:00,"Method One",0.69501495863788
"243",2016-01-11 02:00:00,"Method One",0.854842567992948
"244",2016-01-11 03:00:00,"Method One",0.838628059148725
"245",2016-01-11 04:00:00,"Method One",0.453585482792224
"246",2016-01-11 05:00:00,"Method One",0.959966720498239
"247",2016-01-11 06:00:00,"Method One",0.672625332890051
"248",2016-01-11 07:00:00,"Method One",0.737325768232607
"249",2016-01-11 08:00:00,"Method One",0.737325768232607
"250",2016-01-11 09:00:00,"Method One",0.875696891038187
"251",2016-01-11 10:00:00,"Method One",0.915369143996401
"252",2016-01-11 11:00:00,"Method One",0.876162899966894
"253",2016-01-11 12:00:00,"Method One",0.499819453197184
"254",2016-01-11 13:00:00,"Method One",0.866856880225723
"255",2016-01-11 14:00:00,"Method One",0.866856880225723
"256",2016-01-11 15:00:00,"Method One",0.866856880225723
"257",2016-01-11 16:00:00,"Method One",0.866856880225723
"258",2016-01-11 17:00:00,"Method One",0.85850318051744
"259",2016-01-11 18:00:00,"Method One",0.737325768232607
"260",2016-01-11 19:00:00,"Method One",0.737325768232607
"261",2016-01-11 20:00:00,"Method One",0.737325768232607
"262",2016-01-11 21:00:00,"Method One",0.593072068518468
"263",2016-01-11 22:00:00,"Method One",0.866856880225723
"264",2016-01-11 23:00:00,"Method One",0.906771201935529
"265",2016-01-12 00:00:00,"Method One",0.869586854446355
"266",2016-01-12 01:00:00,"Method One",0.850696328508536
"267",2016-01-12 02:00:00,"Method One",0.838628059148725
"268",2016-01-12 03:00:00,"Method One",0.838628059148725
"269",2016-01-12 04:00:00,"Method One",0.869586854446355
"270",2016-01-12 05:00:00,"Method One",0.593072068518468
"271",2016-01-12 06:00:00,"Method One",0.866856880225723
"272",2016-01-12 07:00:00,"Method One",0.875696891038187
"273",2016-01-12 08:00:00,"Method One",0.876162899966894
"274",2016-01-12 09:00:00,"Method One",0.945405589825953
"275",2016-01-12 10:00:00,"Method One",0.866856880225723
"276",2016-01-12 11:00:00,"Method One",0.878121404535143
"277",2016-01-12 12:00:00,"Method One",0.878121404535143
"278",2016-01-12 13:00:00,"Method One",0.878121404535143
"279",2016-01-12 14:00:00,"Method One",0.878121404535143
"280",2016-01-12 15:00:00,"Method One",0.878121404535143
"281",2016-01-12 16:00:00,"Method One",0.878121404535143
"282",2016-01-12 17:00:00,"Method One",0.875696891038187
"283",2016-01-12 18:00:00,"Method One",0.85850318051744
"284",2016-01-12 19:00:00,"Method One",0.85850318051744
"285",2016-01-12 20:00:00,"Method One",0.85850318051744
"286",2016-01-12 21:00:00,"Method One",0.560293998186378
"287",2016-01-12 22:00:00,"Method One",0.866856880225723
"288",2016-01-12 23:00:00,"Method One",0.654973059188565
"289",2016-01-13 00:00:00,"Method One",0.553396078726427
"290",2016-01-13 01:00:00,"Method One",0.794286710790374
"291",2016-01-13 02:00:00,"Method One",0.794286710790374
"292",2016-01-13 03:00:00,"Method One",0.553396078726427
"293",2016-01-13 04:00:00,"Method One",0.959966720498239
"294",2016-01-13 05:00:00,"Method One",0.866856880225723
"295",2016-01-13 06:00:00,"Method One",0.737325768232607
"296",2016-01-13 07:00:00,"Method One",0.965592138834514
"297",2016-01-13 08:00:00,"Method One",0.56872641549439
"298",2016-01-13 09:00:00,"Method One",0.737325768232607
"299",2016-01-13 10:00:00,"Method One",0.85850318051744
"300",2016-01-13 11:00:00,"Method One",0.561320272782288
"301",2016-01-13 12:00:00,"Method One",0.876162899966894
"302",2016-01-13 13:00:00,"Method One",0.945405589825953
"303",2016-01-13 14:00:00,"Method One",0.866856880225723
"304",2016-01-13 15:00:00,"Method One",0.577529799207168
"305",2016-01-13 16:00:00,"Method One",0.876162899966894
"306",2016-01-13 17:00:00,"Method One",0.737325768232607
"307",2016-01-13 18:00:00,"Method One",0.589280853755403
"308",2016-01-13 19:00:00,"Method One",0.737325768232607
"309",2016-01-13 20:00:00,"Method One",0.85850318051744
"310",2016-01-13 21:00:00,"Method One",0.561320272782288
"311",2016-01-13 22:00:00,"Method One",0.866856880225723
"312",2016-01-13 23:00:00,"Method One",0.58327920416908
"313",2016-01-14 00:00:00,"Method One",0.850696328508536
"314",2016-01-14 01:00:00,"Method One",0.838628059148725
"315",2016-01-14 02:00:00,"Method One",0.854842567992948
"316",2016-01-14 03:00:00,"Method One",0.854842567992948
"317",2016-01-14 04:00:00,"Method One",0.838628059148725
"318",2016-01-14 05:00:00,"Method One",0.560293998186378
"319",2016-01-14 06:00:00,"Method One",0.577529799207168
"320",2016-01-14 07:00:00,"Method One",0.526113862178014
"321",2016-01-14 08:00:00,"Method One",0.866856880225723
"322",2016-01-14 09:00:00,"Method One",0.878121404535143
"323",2016-01-14 10:00:00,"Method One",0.878121404535143
"324",2016-01-14 11:00:00,"Method One",0.553396078726427
"325",2016-01-14 12:00:00,"Method One",0.869586854446355
"326",2016-01-14 13:00:00,"Method One",0.850696328508536
"327",2016-01-14 14:00:00,"Method One",0.838628059148725
"328",2016-01-14 15:00:00,"Method One",0.854842567992948
"329",2016-01-14 16:00:00,"Method One",0.838628059148725
"330",2016-01-14 17:00:00,"Method One",0.794286710790374
"331",2016-01-14 18:00:00,"Method One",0.959966720498239
"332",2016-01-14 19:00:00,"Method One",0.925856112640662
"333",2016-01-14 20:00:00,"Method One",0.553396078726427
"334",2016-01-14 21:00:00,"Method One",0.869586854446355
"335",2016-01-14 22:00:00,"Method One",0.854842567992948
"336",2016-01-14 23:00:00,"Method One",0.721881077786632
"337",2016-01-15 00:00:00,"Method One",0.513920032289616
"338",2016-01-15 01:00:00,"Method One",0.539687039831746
"339",2016-01-15 02:00:00,"Method One",0.828396625423687
"340",2016-01-15 03:00:00,"Method One",0.590076500641368
"341",2016-01-15 04:00:00,"Method One",0.644054485490135
"342",2016-01-15 05:00:00,"Method One",0.382848121859856
"343",2016-01-15 06:00:00,"Method One",0.869586854446355
"344",2016-01-15 07:00:00,"Method One",0.925856112640662
"345",2016-01-15 08:00:00,"Method One",0.553396078726427
"346",2016-01-15 09:00:00,"Method One",0.597965601325879
"347",2016-01-15 10:00:00,"Method One",0.794286710790374
"348",2016-01-15 11:00:00,"Method One",0.869586854446355
"349",2016-01-15 12:00:00,"Method One",0.850696328508536
"350",2016-01-15 13:00:00,"Method One",0.850696328508536
"351",2016-01-15 14:00:00,"Method One",0.850696328508536
"352",2016-01-15 15:00:00,"Method One",0.838628059148725
"353",2016-01-15 16:00:00,"Method One",0.850696328508536
"354",2016-01-15 17:00:00,"Method One",0.794286710790374
"355",2016-01-15 18:00:00,"Method One",0.794286710790374
"356",2016-01-15 19:00:00,"Method One",0.869586854446355
"357",2016-01-15 20:00:00,"Method One",0.850696328508536
"358",2016-01-15 21:00:00,"Method One",0.854842567992948
"359",2016-01-15 22:00:00,"Method One",0.382848121859856
"360",2016-01-15 23:00:00,"Method One",0.737325768232607
"361",2016-01-16 00:00:00,"Method One",0.590076500641368
"362",2016-01-16 01:00:00,"Method One",0.574773682666262
"363",2016-01-16 02:00:00,"Method One",0.535570908456365
"364",2016-01-16 03:00:00,"Method One",0.399035329265877
"365",2016-01-16 04:00:00,"Method One",0.535570908456365
"366",2016-01-16 05:00:00,"Method One",0.574773682666262
"367",2016-01-16 06:00:00,"Method One",0.539687039831746
"368",2016-01-16 07:00:00,"Method One",0.949858550799343
"369",2016-01-16 08:00:00,"Method One",0.382848121859856
"370",2016-01-16 09:00:00,"Method One",0.844314651230429
"371",2016-01-16 10:00:00,"Method One",0.844314651230429
"372",2016-01-16 11:00:00,"Method One",0.844314651230429
"373",2016-01-16 12:00:00,"Method One",0.844314651230429
"374",2016-01-16 13:00:00,"Method One",0.844314651230429
"375",2016-01-16 14:00:00,"Method One",0.844314651230429
"376",2016-01-16 15:00:00,"Method One",0.844314651230429
"377",2016-01-16 16:00:00,"Method One",0.844314651230429
"378",2016-01-16 17:00:00,"Method One",0.850696328508536
"379",2016-01-16 18:00:00,"Method One",0.869586854446355
"380",2016-01-16 19:00:00,"Method One",0.850696328508536
"381",2016-01-16 20:00:00,"Method One",0.850696328508536
"382",2016-01-16 21:00:00,"Method One",0.854842567992948
"383",2016-01-16 22:00:00,"Method One",0.844314651230429
"384",2016-01-16 23:00:00,"Method One",0.602065026612092
"385",2016-01-17 00:00:00,"Method One",0.644054485490135
"386",2016-01-17 01:00:00,"Method One",0.539687039831746
"387",2016-01-17 02:00:00,"Method One",0.539687039831746
"388",2016-01-17 03:00:00,"Method One",0.828396625423687
"389",2016-01-17 04:00:00,"Method One",0.590076500641368
"390",2016-01-17 05:00:00,"Method One",0.384610003406455
"391",2016-01-17 06:00:00,"Method One",0.593072068518468
"392",2016-01-17 07:00:00,"Method One",0.382848121859856
"393",2016-01-17 08:00:00,"Method One",0.844314651230429
"394",2016-01-17 09:00:00,"Method One",0.838628059148725
"395",2016-01-17 10:00:00,"Method One",0.850696328508536
"396",2016-01-17 11:00:00,"Method One",0.560293998186378
"397",2016-01-17 12:00:00,"Method One",0.560293998186378
"398",2016-01-17 13:00:00,"Method One",0.560293998186378
"399",2016-01-17 14:00:00,"Method One",0.850696328508536
"400",2016-01-17 15:00:00,"Method One",0.560293998186378
"401",2016-01-17 16:00:00,"Method One",0.869586854446355
"402",2016-01-17 17:00:00,"Method One",0.959966720498239
"403",2016-01-17 18:00:00,"Method One",0.878121404535143
"404",2016-01-17 19:00:00,"Method One",0.878121404535143
"405",2016-01-17 20:00:00,"Method One",0.878121404535143
"406",2016-01-17 21:00:00,"Method One",0.925856112640662
"407",2016-01-17 22:00:00,"Method One",0.597965601325879
"408",2016-01-17 23:00:00,"Method One",0.929420358692258
"409",2016-01-18 00:00:00,"Method One",0.850696328508536
"410",2016-01-18 01:00:00,"Method One",0.838628059148725
"411",2016-01-18 02:00:00,"Method One",0.850696328508536
"412",2016-01-18 03:00:00,"Method One",0.850696328508536
"413",2016-01-18 04:00:00,"Method One",0.794286710790374
"414",2016-01-18 05:00:00,"Method One",0.959966720498239
"415",2016-01-18 06:00:00,"Method One",0.866856880225723
"416",2016-01-18 07:00:00,"Method One",0.687435050982233
"417",2016-01-18 08:00:00,"Method One",0.85850318051744
"418",2016-01-18 09:00:00,"Method One",0.54930061514232
"419",2016-01-18 10:00:00,"Method One",0.85850318051744
"420",2016-01-18 11:00:00,"Method One",0.875696891038187
"421",2016-01-18 12:00:00,"Method One",0.687435050982233
"422",2016-01-18 13:00:00,"Method One",0.915369143996401
"423",2016-01-18 14:00:00,"Method One",0.589280853755403
"424",2016-01-18 15:00:00,"Method One",0.56872641549439
"425",2016-01-18 16:00:00,"Method One",0.875696891038187
"426",2016-01-18 17:00:00,"Method One",0.602065026612092
"427",2016-01-18 18:00:00,"Method One",0.602748756074176
"428",2016-01-18 19:00:00,"Method One",0.602748756074176
"429",2016-01-18 20:00:00,"Method One",0.534326600233888
"430",2016-01-18 21:00:00,"Method One",0.602065026612092
"431",2016-01-18 22:00:00,"Method One",0.85850318051744
"432",2016-01-18 23:00:00,"Method One",0.915754966598724
"433",2016-01-19 00:00:00,"Method One",0.561320272782288
"434",2016-01-19 01:00:00,"Method One",0.529460531950386
"435",2016-01-19 02:00:00,"Method One",0.529460531950386
"436",2016-01-19 03:00:00,"Method One",0.561320272782288
"437",2016-01-19 04:00:00,"Method One",0.915369143996401
"438",2016-01-19 05:00:00,"Method One",0.85850318051744
"439",2016-01-19 06:00:00,"Method One",0.562882167084904
"440",2016-01-19 07:00:00,"Method One",0.874387101597287
"441",2016-01-19 08:00:00,"Method One",0.874387101597287
"442",2016-01-19 09:00:00,"Method One",0.573395071996588
"443",2016-01-19 10:00:00,"Method One",0.638801804962296
"444",2016-01-19 11:00:00,"Method One",0.556444627365279
"445",2016-01-19 12:00:00,"Method One",0.737325768232607
"446",2016-01-19 13:00:00,"Method One",0.875696891038187
"447",2016-01-19 14:00:00,"Method One",0.56872641549439
"448",2016-01-19 15:00:00,"Method One",0.589280853755403
"449",2016-01-19 16:00:00,"Method One",0.875696891038187
"450",2016-01-19 17:00:00,"Method One",0.965592138834514
"451",2016-01-19 18:00:00,"Method One",0.602748756074176
"452",2016-01-19 19:00:00,"Method One",0.602748756074176
"453",2016-01-19 20:00:00,"Method One",0.721881077786632
"454",2016-01-19 21:00:00,"Method One",0.965592138834514
"455",2016-01-19 22:00:00,"Method One",0.85850318051744
"456",2016-01-19 23:00:00,"Method One",0.824066703867075
"457",2016-01-20 00:00:00,"Method One",0.866856880225723
"458",2016-01-20 01:00:00,"Method One",0.561320272782288
"459",2016-01-20 02:00:00,"Method One",0.878121404535143
"460",2016-01-20 03:00:00,"Method One",0.534731243741616
"461",2016-01-20 04:00:00,"Method One",0.866856880225723
"462",2016-01-20 05:00:00,"Method One",0.589280853755403
"463",2016-01-20 06:00:00,"Method One",0.737325768232607
"464",2016-01-20 07:00:00,"Method One",0.573395071996588
"465",2016-01-20 08:00:00,"Method One",0.602065026612092
"466",2016-01-20 09:00:00,"Method One",0.737325768232607
"467",2016-01-20 10:00:00,"Method One",0.54930061514232
"468",2016-01-20 11:00:00,"Method One",0.875696891038187
"469",2016-01-20 12:00:00,"Method One",0.613355446043202
"470",2016-01-20 13:00:00,"Method One",0.589280853755403
"471",2016-01-20 14:00:00,"Method One",0.589280853755403
"472",2016-01-20 15:00:00,"Method One",0.589280853755403
"473",2016-01-20 16:00:00,"Method One",0.589280853755403
"474",2016-01-20 17:00:00,"Method One",0.85850318051744
"475",2016-01-20 18:00:00,"Method One",0.737325768232607
"476",2016-01-20 19:00:00,"Method One",0.737325768232607
"477",2016-01-20 20:00:00,"Method One",0.85850318051744
"478",2016-01-20 21:00:00,"Method One",0.613355446043202
"479",2016-01-20 22:00:00,"Method One",0.866856880225723
"480",2016-01-20 23:00:00,"Method One",0.861037142310233
"481",2016-01-21 00:00:00,"Method One",0.553396078726427
